epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.540603518486023,0.0003000000142492354,1.4888170957565308,0.7206279039382935,1.0738258361816406
1,0.7041217088699341,0.0003000000142492354,1.2340914011001587,0.763551652431488,0.9044990539550781
2,0.7368130683898926,0.0003000000142492354,1.1413648128509521,0.7510424256324768,0.9017420411109924
3,0.7484666109085083,0.0003000000142492354,1.0755054950714111,0.7674760818481445,0.8200837969779968
4,0.7655176520347595,0.0003000000142492354,1.0006349086761475,0.743929386138916,0.8472570776939392
5,0.7776005864143372,0.0003000000142492354,0.8931435346603394,0.7095903754234314,0.8541240692138672
6,0.8103532791137695,0.0001500000071246177,0.7669585943222046,0.7093451023101807,0.8229297399520874
7,0.8251349329948425,0.0001500000071246177,0.6944342851638794,0.7105715274810791,0.8253214955329895
8,0.8390579223632812,7.500000356230885e-05,0.6333732604980469,0.7117978930473328,0.8299717307090759
