epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.6541478037834167,1.7747594118118286,0.79313725233078,1.2370191812515259,0.0010000000474974513
1,0.7915083765983582,0.9887730479240417,0.7965686321258545,0.9621256589889526,0.0010000000474974513
2,0.8131968975067139,0.7545274496078491,0.8017156720161438,0.8896604180335999,0.0010000000474974513
3,0.8221418857574463,0.639998733997345,0.7916666865348816,0.8966147899627686,0.0010000000474974513
4,0.8286974430084229,0.560332715511322,0.7897058725357056,0.964753270149231,0.0010000000474974513
5,0.8391740918159485,0.4959206283092499,0.779411792755127,1.0300029516220093,0.0005000000237487257
