epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
0,0.6465902924537659,1.82316255569458,0.7897574305534363,1.204325556755066,0.0010000000474974513
1,0.7823050022125244,1.0279346704483032,0.8007841110229492,0.9206221103668213,0.0010000000474974513
2,0.808896541595459,0.7814066410064697,0.79710853099823,0.8443285822868347,0.0010000000474974513
3,0.819741427898407,0.6590601801872253,0.7907375693321228,0.8581355810165405,0.0010000000474974513
4,0.8261748552322388,0.5795872211456299,0.7743200063705444,0.9156036972999573,0.0010000000474974513
5,0.8357331156730652,0.5138100981712341,0.7851017117500305,0.9726184606552124,0.0005000000237487257
